"Notes"	"Disease"	"Disease Code"	"State"	"State Code"	"Year"	"Year Code"	STD Cases	Population	Rate
	"Gonorrhea"	"280"	"Wisconsin"	"55"	"2011"	"2011"	4789	5711767	83.84
	"Gonorrhea"	"280"	"Wisconsin"	"55"	"2012"	"2012"	4704	5726398	82.15
	"Gonorrhea"	"280"	"Wisconsin"	"55"	"2013"	"2013"	4599	5742713	80.08
	"Gonorrhea"	"280"	"Wisconsin"	"55"	"2014"	"2014"	4078	5742713	71.01
"Total"	"Gonorrhea"	"280"	"Wisconsin"	"55"			106662	104917037	101.66
	"Gonorrhea"	"280"	"Wyoming"	"56"	"1996"	"1996"	41	488167	8.40
	"Gonorrhea"	"280"	"Wyoming"	"56"	"1997"	"1997"	54	489451	11.03
	"Gonorrhea"	"280"	"Wyoming"	"56"	"1998"	"1998"	36	490787	7.34
	"Gonorrhea"	"280"	"Wyoming"	"56"	"1999"	"1999"	43	491780	8.74
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2000"	"2000"	53	494086	10.73
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2001"	"2001"	77	493754	15.59
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2002"	"2002"	65	498703	13.03
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2003"	"2003"	46	501242	9.18
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2004"	"2004"	59	506529	11.65
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2005"	"2005"	87	509294	17.08
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2006"	"2006"	120	515004	23.30
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2007"	"2007"	81	522830	15.49
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2008"	"2008"	124	532668	23.28
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2009"	"2009"	74	544270	13.60
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2010"	"2010"	40	563626	7.10
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2011"	"2011"	46	568158	8.10
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2012"	"2012"	44	576412	7.63
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2013"	"2013"	66	582658	11.33
	"Gonorrhea"	"280"	"Wyoming"	"56"	"2014"	"2014"	116	582658	19.91
"Total"	"Gonorrhea"	"280"	"Wyoming"	"56"			1272	9952077	12.78
"Total"	"Gonorrhea"	"280"					6454097	5612317810	115.00
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"1996"	"1996"	528	4331102	12.19
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"1997"	"1997"	410	4367935	9.39
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"1998"	"1998"	274	4404701	6.22
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"1999"	"1999"	202	4430141	4.56
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2000"	"2000"	123	4451975	2.76
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2001"	"2001"	142	4468912	3.18
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2002"	"2002"	149	4486508	3.32
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2003"	"2003"	114	4500752	2.53
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2004"	"2004"	165	4530182	3.64
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2005"	"2005"	169	4557808	3.71
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2006"	"2006"	319	4599030	6.94
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2007"	"2007"	380	4627851	8.21
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2008"	"2008"	449	4661900	9.63
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2009"	"2009"	417	4708708	8.86
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2010"	"2010"	260	4779736	5.44
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2011"	"2011"	228	4802740	4.75
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2012"	"2012"	216	4822023	4.48
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2013"	"2013"	183	4833722	3.79
	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"	"2014"	"2014"	161	4833722	3.33
"Total"	"Primary and Secondary Syphilis"	"310"	"Alabama"	"01"			4889	87199448	5.61
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"1997"	"1997"	1	612968	0.16
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"1998"	"1998"	1	619932	0.16
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"1999"	"1999"	1	624779	0.16
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2003"	"2003"	1	648820	0.15
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2004"	"2004"	8	655435	1.22
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2005"	"2005"	9	663661	1.36
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2006"	"2006"	11	670053	1.64
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2007"	"2007"	7	683478	1.02
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2008"	"2008"	1	686293	0.15
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2010"	"2010"	3	710231	0.42
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2011"	"2011"	5	722718	0.69
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2012"	"2012"	11	731449	1.50
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2013"	"2013"	23	735132	3.13
	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"	"2014"	"2014"	15	735132	2.04
"Total"	"Primary and Secondary Syphilis"	"310"	"Alaska"	"02"			97	12712237	0.76
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"1996"	"1996"	102	4586940	2.22
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"1997"	"1997"	132	4736990	2.79
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"1998"	"1998"	185	4883342	3.79
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"1999"	"1999"	211	5023823	4.20
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2000"	"2000"	189	5167142	3.66
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2001"	"2001"	180	5306966	3.39
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2002"	"2002"	200	5456453	3.67
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2003"	"2003"	186	5580811	3.33
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2004"	"2004"	157	5743834	2.73
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2005"	"2005"	175	5939292	2.95
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2006"	"2006"	203	6166318	3.29
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2007"	"2007"	296	6338755	4.67
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2008"	"2008"	317	6500180	4.88
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2009"	"2009"	231	6595778	3.50
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2010"	"2010"	230	6392017	3.60
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2011"	"2011"	274	6482505	4.23
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2012"	"2012"	202	6553255	3.08
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2013"	"2013"	287	6626624	4.33
	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"	"2014"	"2014"	577	6626624	8.71
"Total"	"Primary and Secondary Syphilis"	"310"	"Arizona"	"04"			4334	110707649	3.91
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"1996"	"1996"	262	2572109	10.19
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"1997"	"1997"	169	2601090	6.50
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"1998"	"1998"	108	2626289	4.11
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"1999"	"1999"	87	2651860	3.28
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2000"	"2000"	104	2678668	3.88
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2001"	"2001"	49	2694698	1.82
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2002"	"2002"	34	2710079	1.25
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2003"	"2003"	51	2725715	1.87
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2004"	"2004"	47	2752629	1.71
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2005"	"2005"	52	2779154	1.87
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2006"	"2006"	77	2810872	2.74
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2007"	"2007"	122	2834797	4.30
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2008"	"2008"	206	2855390	7.21
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2009"	"2009"	275	2889450	9.52
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2010"	"2010"	205	2915918	7.03
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2011"	"2011"	182	2937979	6.19
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2012"	"2012"	173	2949131	5.87
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2013"	"2013"	177	2959373	5.98
	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"	"2014"	"2014"	121	2959373	4.09
"Total"	"Primary and Secondary Syphilis"	"310"	"Arkansas"	"05"			2501	52904574	4.73
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"1996"	"1996"	511	32018834	1.60
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"1997"	"1997"	386	32486010	1.19
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"1998"	"1998"	328	32987675	0.99
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"1999"	"1999"	283	33499204	0.84
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2000"	"2000"	325	34010375	0.96
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2001"	"2001"	545	34600463	1.58
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2002"	"2002"	1033	35116033	2.94
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2003"	"2003"	1299	35484453	3.66
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2004"	"2004"	1356	35893799	3.78
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2005"	"2005"	1585	36132147	4.39
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2006"	"2006"	1835	36457549	5.03
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2007"	"2007"	2038	36553215	5.58
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2008"	"2008"	2204	36756666	6.00
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2009"	"2009"	1900	36961664	5.14
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2010"	"2010"	2065	37253956	5.54
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2011"	"2011"	2443	37691912	6.48
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2012"	"2012"	2953	38041430	7.76
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2013"	"2013"	3532	38332521	9.21
	"Primary and Secondary Syphilis"	"310"	"California"	"06"	"2014"	"2014"	3835	38332521	10.00
"Total"	"Primary and Secondary Syphilis"	"310"	"California"	"06"			30456	678610427	4.49
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"1996"	"1996"	26	3919972	0.66
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"1997"	"1997"	15	4018293	0.37
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"1998"	"1998"	10	4116639	0.24
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"1999"	"1999"	8	4226018	0.19
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2000"	"2000"	11	4326758	0.25
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2001"	"2001"	23	4430989	0.52
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2002"	"2002"	64	4506542	1.42
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2003"	"2003"	39	4550688	0.86
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2004"	"2004"	63	4601403	1.37
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2005"	"2005"	46	4665177	0.99
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2006"	"2006"	69	4753377	1.45
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2007"	"2007"	57	4861515	1.17
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2008"	"2008"	128	4939456	2.59
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2009"	"2009"	105	5024748	2.09
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2010"	"2010"	138	5029196	2.74
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2011"	"2011"	133	5116796	2.60
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2012"	"2012"	208	5187582	4.01
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2013"	"2013"	163	5268367	3.09
	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"	"2014"	"2014"	186	5268367	3.53
"Total"	"Primary and Secondary Syphilis"	"310"	"Colorado"	"08"			1492	88811883	1.68
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"1996"	"1996"	103	3336685	3.09
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"1997"	"1997"	62	3349348	1.85
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"1998"	"1998"	26	3365352	0.77
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"1999"	"1999"	16	3386401	0.47
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2000"	"2000"	16	3411956	0.47
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2001"	"2001"	12	3434602	0.35
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2002"	"2002"	28	3460503	0.81
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2003"	"2003"	30	3483375	0.86
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2004"	"2004"	45	3503604	1.28
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2005"	"2005"	58	3510297	1.65
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2006"	"2006"	64	3504809	1.83
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2007"	"2007"	39	3502309	1.11
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2008"	"2008"	34	3501252	0.97
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2009"	"2009"	65	3518288	1.85
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2010"	"2010"	98	3574097	2.74
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2011"	"2011"	65	3580709	1.82
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2012"	"2012"	55	3590347	1.53
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2013"	"2013"	56	3596080	1.56
	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"	"2014"	"2014"	86	3596080	2.39
"Total"	"Primary and Secondary Syphilis"	"310"	"Connecticut"	"09"			958	66206094	1.45
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"1996"	"1996"	35	740977	4.72
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"1997"	"1997"	22	751487	2.93
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"1998"	"1998"	21	763335	2.75
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"1999"	"1999"	10	774990	1.29
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2000"	"2000"	9	786512	1.14
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2001"	"2001"	14	796599	1.76
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2002"	"2002"	11	807385	1.36
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2003"	"2003"	7	817491	0.86
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2004"	"2004"	9	830364	1.08
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2005"	"2005"	11	843524	1.30
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2006"	"2006"	20	853476	2.34
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2007"	"2007"	18	864764	2.08
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2008"	"2008"	16	873092	1.83
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2009"	"2009"	27	885122	3.05
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2010"	"2010"	9	897934	1.00
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2011"	"2011"	27	907135	2.98
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2012"	"2012"	38	917092	4.14
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2013"	"2013"	52	925749	5.62
	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"	"2014"	"2014"	47	925749	5.08
"Total"	"Primary and Secondary Syphilis"	"310"	"Delaware"	"10"			403	15962777	2.52
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"1996"	"1996"	116	572377	20.27
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"1997"	"1997"	117	567736	20.61
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"1998"	"1998"	81	565230	14.33
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"1999"	"1999"	45	570213	7.89
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2000"	"2000"	37	571641	6.47
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2001"	"2001"	43	573822	7.49
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2002"	"2002"	58	570898	10.16
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2003"	"2003"	48	564353	8.51
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2004"	"2004"	69	553523	12.47
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2005"	"2005"	114	550521	20.71
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2006"	"2006"	116	581530	19.95
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2007"	"2007"	178	588292	30.26
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2008"	"2008"	146	591833	24.67
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2009"	"2009"	163	599657	27.18
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2010"	"2010"	134	601723	22.27
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2011"	"2011"	165	617996	26.70
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2012"	"2012"	165	632323	26.09
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2013"	"2013"	168	646449	25.99
	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"	"2014"	"2014"	116	646449	17.94
"Total"	"Primary and Secondary Syphilis"	"310"	"District of Columbia"	"11"			2079	11166566	18.62
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"1996"	"1996"	364	14853360	2.45
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"1997"	"1997"	294	15186304	1.94
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"1998"	"1998"	294	15486559	1.90
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"1999"	"1999"	343	15759421	2.18
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2000"	"2000"	413	16051398	2.57
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2001"	"2001"	484	16373330	2.96
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2002"	"2002"	617	16713149	3.69
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2003"	"2003"	658	17019068	3.87
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2004"	"2004"	728	17397161	4.18
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2005"	"2005"	724	17789864	4.07
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2006"	"2006"	719	18089888	3.97
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2007"	"2007"	913	18251243	5.00
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2008"	"2008"	1044	18328340	5.70
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2009"	"2009"	1041	18537969	5.62
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2010"	"2010"	1184	18801310	6.30
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2011"	"2011"	1257	19057542	6.60
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2012"	"2012"	1369	19317568	7.09
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2013"	"2013"	1513	19552860	7.74
	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"	"2014"	"2014"	1740	19552860	8.90
"Total"	"Primary and Secondary Syphilis"	"310"	"Florida"	"12"			15699	332119194	4.73
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"1996"	"1996"	689	7501069	9.19
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"1997"	"1997"	524	7685099	6.82
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"1998"	"1998"	333	7863536	4.23
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"1999"	"1999"	430	8045965	5.34
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2000"	"2000"	402	8234373	4.88
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2001"	"2001"	414	8405677	4.93
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2002"	"2002"	439	8560310	5.13
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2003"	"2003"	585	8684715	6.74
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2004"	"2004"	549	8829383	6.22
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2005"	"2005"	645	9072576	7.11
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2006"	"2006"	581	9363941	6.20
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2007"	"2007"	680	9544750	7.12
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2008"	"2008"	914	9685744	9.44
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2009"	"2009"	953	9829211	9.70
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2010"	"2010"	795	9687653	8.21
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2011"	"2011"	678	9815210	6.91
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2012"	"2012"	937	9919945	9.45
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2013"	"2013"	1017	9992167	10.18
	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"	"2014"	"2014"	1234	9992167	12.35
"Total"	"Primary and Secondary Syphilis"	"310"	"Georgia"	"13"			12799	170713491	7.50
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"1996"	"1996"	4	1203755	0.33
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"1997"	"1997"	1	1211640	0.08
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"1998"	"1998"	4	1215233	0.33
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"1999"	"1999"	3	1210300	0.25
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2000"	"2000"	2	1212671	0.16
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2001"	"2001"	12	1227025	0.98
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2002"	"2002"	11	1244898	0.88
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2003"	"2003"	14	1257613	1.11
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2004"	"2004"	8	1262840	0.63
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2005"	"2005"	11	1275194	0.86
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2006"	"2006"	18	1285498	1.40
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2007"	"2007"	9	1283388	0.70
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2008"	"2008"	29	1288198	2.25
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2009"	"2009"	33	1295178	2.55
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2010"	"2010"	35	1360301	2.57
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2011"	"2011"	14	1374810	1.02
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2012"	"2012"	23	1392313	1.65
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2013"	"2013"	46	1404054	3.28
	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"	"2014"	"2014"	68	1404054	4.84
"Total"	"Primary and Secondary Syphilis"	"310"	"Hawaii"	"15"			345	24408963	1.41
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"1996"	"1996"	4	1203083	0.33
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"1997"	"1997"	1	1228520	0.08
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"1998"	"1998"	2	1252330	0.16
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"1999"	"1999"	1	1275674	0.08
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"2000"	"2000"	1	1299721	0.08
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"2001"	"2001"	1	1320585	0.08
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"2002"	"2002"	8	1341131	0.60
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"2003"	"2003"	15	1366332	1.10
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"2004"	"2004"	24	1393262	1.72
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"2005"	"2005"	20	1429096	1.40
	"Primary and Secondary Syphilis"	"310"	"Idaho"	"16"	"2006"	"2006"	3	1466465	0.20
